Neighborhood,Type,Status,Min_Sale_Price,Max_Sale_Price,Min_Rent_Price,Max_Rent_Price,Semester,Year,Avg_Sale_Price,Avg_Rent_Price
CORSO MAGENTA,Abitazioni civili,OTTIMO,5700,7700,17.4,23.5,1,2017,6700.0,20.45
PARCO SEMPIONE,Abitazioni di tipo economico,NORMALE,2950,3800,10.0,12.3,1,2017,3375.0,11.15
ARCO DELLA PACE,Abitazioni di tipo economico,NORMALE,2950,3800,10.0,12.3,1,2017,3375.0,11.15
CORSO MAGENTA,Abitazioni di tipo economico,NORMALE,2950,3800,10.0,12.3,1,2017,3375.0,11.15
PARCO SEMPIONE,Abitazioni di tipo economico,OTTIMO,3800,5000,12.3,16.8,1,2017,4400.0,14.55
ARCO DELLA PACE,Abitazioni di tipo economico,OTTIMO,3800,5000,12.3,16.8,1,2017,4400.0,14.55
CORSO MAGENTA,Abitazioni di tipo economico,OTTIMO,3800,5000,12.3,16.8,1,2017,4400.0,14.55
PARCO SEMPIONE,Abitazioni signorili,OTTIMO,8000,10900,25.6,28.5,1,2017,9450.0,27.05
ARCO DELLA PACE,Abitazioni signorili,OTTIMO,8000,10900,25.6,28.5,1,2017,9450.0,27.05
CORSO MAGENTA,Abitazioni signorili,OTTIMO,8000,10900,25.6,28.5,1,2017,9450.0,27.05
PARCO SEMPIONE,Box,NORMALE,2500,3400,9.5,12.8,1,2017,2950.0,11.15
ARCO DELLA PACE,Box,NORMALE,2500,3400,9.5,12.8,1,2017,2950.0,11.15
CORSO MAGENTA,Box,NORMALE,2500,3400,9.5,12.8,1,2017,2950.0,11.15
PARCO SEMPIONE,Magazzini,NORMALE,900,1100,4.8,6.2,1,2017,1000.0,5.5
ARCO DELLA PACE,Magazzini,NORMALE,900,1100,4.8,6.2,1,2017,1000.0,5.5
CORSO MAGENTA,Magazzini,NORMALE,900,1100,4.8,6.2,1,2017,1000.0,5.5
PARCO SEMPIONE,Negozi,NORMALE,3400,4800,16.0,21.0,1,2017,4100.0,18.5
ARCO DELLA PACE,Negozi,NORMALE,3400,4800,16.0,21.0,1,2017,4100.0,18.5
CORSO MAGENTA,Negozi,NORMALE,3400,4800,16.0,21.0,1,2017,4100.0,18.5
PARCO SEMPIONE,Uffici,OTTIMO,3700,4700,16.0,18.0,1,2017,4200.0,17.0
ARCO DELLA PACE,Uffici,OTTIMO,3700,4700,16.0,18.0,1,2017,4200.0,17.0
CORSO MAGENTA,Uffici,OTTIMO,3700,4700,16.0,18.0,1,2017,4200.0,17.0
PARCO SEMPIONE,Uffici strutturati,OTTIMO,3900,5000,19.0,25.5,1,2017,4450.0,22.25
ARCO DELLA PACE,Uffici strutturati,OTTIMO,3900,5000,19.0,25.5,1,2017,4450.0,22.25
CORSO MAGENTA,Uffici strutturati,OTTIMO,3900,5000,19.0,25.5,1,2017,4450.0,22.25
PARCO SEMPIONE,Laboratori,NORMALE,1500,1800,8.0,9.8,1,2017,1650.0,8.9
ARCO DELLA PACE,Laboratori,NORMALE,1500,1800,8.0,9.8,1,2017,1650.0,8.9
CORSO MAGENTA,Laboratori,NORMALE,1500,1800,8.0,9.8,1,2017,1650.0,8.9
PARCO SEMPIONE,Abitazioni civili,NORMALE,4100,5600,12.9,16.2,2,2017,4850.0,14.55
ARCO DELLA PACE,Abitazioni civili,NORMALE,4100,5600,12.9,16.2,2,2017,4850.0,14.55
CORSO MAGENTA,Abitazioni civili,NORMALE,4100,5600,12.9,16.2,2,2017,4850.0,14.55
PARCO SEMPIONE,Abitazioni civili,OTTIMO,5700,7700,17.4,23.7,2,2017,6700.0,20.549999999999997
ARCO DELLA PACE,Abitazioni civili,OTTIMO,5700,7700,17.4,23.7,2,2017,6700.0,20.549999999999997
CORSO MAGENTA,Abitazioni civili,OTTIMO,5700,7700,17.4,23.7,2,2017,6700.0,20.549999999999997
PARCO SEMPIONE,Abitazioni di tipo economico,NORMALE,2950,3800,10.2,12.5,2,2017,3375.0,11.35
ARCO DELLA PACE,Abitazioni di tipo economico,NORMALE,2950,3800,10.2,12.5,2,2017,3375.0,11.35
CORSO MAGENTA,Abitazioni di tipo economico,NORMALE,2950,3800,10.2,12.5,2,2017,3375.0,11.35
PARCO SEMPIONE,Abitazioni di tipo economico,OTTIMO,3800,5000,12.6,17.0,2,2017,4400.0,14.8
ARCO DELLA PACE,Abitazioni di tipo economico,OTTIMO,3800,5000,12.6,17.0,2,2017,4400.0,14.8
CORSO MAGENTA,Abitazioni di tipo economico,OTTIMO,3800,5000,12.6,17.0,2,2017,4400.0,14.8
PARCO SEMPIONE,Abitazioni signorili,OTTIMO,7900,11000,25.3,28.5,2,2017,9450.0,26.9
ARCO DELLA PACE,Abitazioni signorili,OTTIMO,7900,11000,25.3,28.5,2,2017,9450.0,26.9
CORSO MAGENTA,Abitazioni signorili,OTTIMO,7900,11000,25.3,28.5,2,2017,9450.0,26.9
PARCO SEMPIONE,Box,NORMALE,2500,3400,9.5,12.8,2,2017,2950.0,11.15
ARCO DELLA PACE,Box,NORMALE,2500,3400,9.5,12.8,2,2017,2950.0,11.15
CORSO MAGENTA,Box,NORMALE,2500,3400,9.5,12.8,2,2017,2950.0,11.15
PARCO SEMPIONE,Magazzini,NORMALE,900,1100,4.8,6.2,2,2017,1000.0,5.5
ARCO DELLA PACE,Magazzini,NORMALE,900,1100,4.8,6.2,2,2017,1000.0,5.5
CORSO MAGENTA,Magazzini,NORMALE,900,1100,4.8,6.2,2,2017,1000.0,5.5
PARCO SEMPIONE,Negozi,NORMALE,3300,4800,15.8,20.8,2,2017,4050.0,18.3
ARCO DELLA PACE,Negozi,NORMALE,3300,4800,15.8,20.8,2,2017,4050.0,18.3
CORSO MAGENTA,Negozi,NORMALE,3300,4800,15.8,20.8,2,2017,4050.0,18.3
PARCO SEMPIONE,Uffici,OTTIMO,3800,4700,15.8,17.8,2,2017,4250.0,16.8
ARCO DELLA PACE,Uffici,OTTIMO,3800,4700,15.8,17.8,2,2017,4250.0,16.8
CORSO MAGENTA,Uffici,OTTIMO,3800,4700,15.8,17.8,2,2017,4250.0,16.8
PARCO SEMPIONE,Uffici strutturati,OTTIMO,3900,5100,19.2,25.7,2,2017,4500.0,22.45
ARCO DELLA PACE,Uffici strutturati,OTTIMO,3900,5100,19.2,25.7,2,2017,4500.0,22.45
CORSO MAGENTA,Uffici strutturati,OTTIMO,3900,5100,19.2,25.7,2,2017,4500.0,22.45
PARCO SEMPIONE,Laboratori,NORMALE,1500,1800,8.0,9.8,2,2017,1650.0,8.9
ARCO DELLA PACE,Laboratori,NORMALE,1500,1800,8.0,9.8,2,2017,1650.0,8.9
CORSO MAGENTA,Laboratori,NORMALE,1500,1800,8.0,9.8,2,2017,1650.0,8.9
TURATI,Abitazioni civili,OTTIMO,6200,8400,20.5,24.0,1,2017,7300.0,22.25
MOSCOVA,Abitazioni civili,OTTIMO,6200,8400,20.5,24.0,1,2017,7300.0,22.25
CORSO VENEZIA,Abitazioni civili,OTTIMO,6200,8400,20.5,24.0,1,2017,7300.0,22.25
TURATI,Abitazioni civili,NORMALE,4500,6200,15.5,20.5,1,2017,5350.0,18.0
MOSCOVA,Abitazioni civili,NORMALE,4500,6200,15.5,20.5,1,2017,5350.0,18.0
CORSO VENEZIA,Abitazioni civili,NORMALE,4500,6200,15.5,20.5,1,2017,5350.0,18.0
TURATI,Abitazioni di tipo economico,NORMALE,3700,4500,13.0,15.3,1,2017,4100.0,14.15
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4500,13.0,15.3,1,2017,4100.0,14.15
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4500,13.0,15.3,1,2017,4100.0,14.15
TURATI,Abitazioni di tipo economico,OTTIMO,4500,5500,15.3,20.0,1,2017,5000.0,17.65
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4500,5500,15.3,20.0,1,2017,5000.0,17.65
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4500,5500,15.3,20.0,1,2017,5000.0,17.65
TURATI,Box,NORMALE,2700,3700,8.0,12.0,1,2017,3200.0,10.0
MOSCOVA,Box,NORMALE,2700,3700,8.0,12.0,1,2017,3200.0,10.0
CORSO VENEZIA,Box,NORMALE,2700,3700,8.0,12.0,1,2017,3200.0,10.0
TURATI,Magazzini,NORMALE,1200,1500,6.0,7.3,1,2017,1350.0,6.65
MOSCOVA,Magazzini,NORMALE,1200,1500,6.0,7.3,1,2017,1350.0,6.65
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6.0,7.3,1,2017,1350.0,6.65
TURATI,Negozi,NORMALE,3900,5400,17.2,24.0,1,2017,4650.0,20.6
MOSCOVA,Negozi,NORMALE,3900,5400,17.2,24.0,1,2017,4650.0,20.6
CORSO VENEZIA,Negozi,NORMALE,3900,5400,17.2,24.0,1,2017,4650.0,20.6
TURATI,Uffici,OTTIMO,4200,5400,19.0,23.0,1,2017,4800.0,21.0
MOSCOVA,Uffici,OTTIMO,4200,5400,19.0,23.0,1,2017,4800.0,21.0
CORSO VENEZIA,Uffici,OTTIMO,4200,5400,19.0,23.0,1,2017,4800.0,21.0
TURATI,Uffici strutturati,OTTIMO,4100,5500,23.0,28.0,1,2017,4800.0,25.5
MOSCOVA,Uffici strutturati,OTTIMO,4100,5500,23.0,28.0,1,2017,4800.0,25.5
CORSO VENEZIA,Uffici strutturati,OTTIMO,4100,5500,23.0,28.0,1,2017,4800.0,25.5
TURATI,Laboratori,NORMALE,1950,2350,10.0,12.0,1,2017,2150.0,11.0
MOSCOVA,Laboratori,NORMALE,1950,2350,10.0,12.0,1,2017,2150.0,11.0
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10.0,12.0,1,2017,2150.0,11.0
TURATI,Abitazioni civili,OTTIMO,6300,8300,20.5,24.0,2,2017,7300.0,22.25
MOSCOVA,Abitazioni civili,OTTIMO,6300,8300,20.5,24.0,2,2017,7300.0,22.25
CORSO VENEZIA,Abitazioni civili,OTTIMO,6300,8300,20.5,24.0,2,2017,7300.0,22.25
TURATI,Abitazioni civili,NORMALE,4600,6300,15.2,20.4,2,2017,5450.0,17.799999999999997
MOSCOVA,Abitazioni civili,NORMALE,4600,6300,15.2,20.4,2,2017,5450.0,17.799999999999997
CORSO VENEZIA,Abitazioni civili,NORMALE,4600,6300,15.2,20.4,2,2017,5450.0,17.799999999999997
TURATI,Abitazioni di tipo economico,OTTIMO,4600,5600,15.3,20.0,2,2017,5100.0,17.65
MOSCOVA,Abitazioni di tipo economico,OTTIMO,4600,5600,15.3,20.0,2,2017,5100.0,17.65
CORSO VENEZIA,Abitazioni di tipo economico,OTTIMO,4600,5600,15.3,20.0,2,2017,5100.0,17.65
TURATI,Abitazioni di tipo economico,NORMALE,3700,4500,13.0,15.3,2,2017,4100.0,14.15
MOSCOVA,Abitazioni di tipo economico,NORMALE,3700,4500,13.0,15.3,2,2017,4100.0,14.15
CORSO VENEZIA,Abitazioni di tipo economico,NORMALE,3700,4500,13.0,15.3,2,2017,4100.0,14.15
TURATI,Box,NORMALE,2600,3700,8.0,12.0,2,2017,3150.0,10.0
MOSCOVA,Box,NORMALE,2600,3700,8.0,12.0,2,2017,3150.0,10.0
CORSO VENEZIA,Box,NORMALE,2600,3700,8.0,12.0,2,2017,3150.0,10.0
TURATI,Magazzini,NORMALE,1200,1500,6.0,7.3,2,2017,1350.0,6.65
MOSCOVA,Magazzini,NORMALE,1200,1500,6.0,7.3,2,2017,1350.0,6.65
CORSO VENEZIA,Magazzini,NORMALE,1200,1500,6.0,7.3,2,2017,1350.0,6.65
TURATI,Negozi,NORMALE,3900,5300,17.3,24.5,2,2017,4600.0,20.9
MOSCOVA,Negozi,NORMALE,3900,5300,17.3,24.5,2,2017,4600.0,20.9
CORSO VENEZIA,Negozi,NORMALE,3900,5300,17.3,24.5,2,2017,4600.0,20.9
TURATI,Uffici,OTTIMO,4300,5300,18.2,22.8,2,2017,4800.0,20.5
MOSCOVA,Uffici,OTTIMO,4300,5300,18.2,22.8,2,2017,4800.0,20.5
CORSO VENEZIA,Uffici,OTTIMO,4300,5300,18.2,22.8,2,2017,4800.0,20.5
TURATI,Uffici strutturati,OTTIMO,4100,5600,22.5,28.5,2,2017,4850.0,25.5
MOSCOVA,Uffici strutturati,OTTIMO,4100,5600,22.5,28.5,2,2017,4850.0,25.5
CORSO VENEZIA,Uffici strutturati,OTTIMO,4100,5600,22.5,28.5,2,2017,4850.0,25.5
TURATI,Laboratori,NORMALE,1950,2350,10.0,12.0,2,2017,2150.0,11.0
MOSCOVA,Laboratori,NORMALE,1950,2350,10.0,12.0,2,2017,2150.0,11.0
CORSO VENEZIA,Laboratori,NORMALE,1950,2350,10.0,12.0,2,2017,2150.0,11.0
VENEZIA,Abitazioni civili,OTTIMO,6300,7700,19.0,23.5,1,2017,7000.0,21.25
PORTA VITTORIA,Abitazioni civili,OTTIMO,6300,7700,19.0,23.5,1,2017,7000.0,21.25
PORTA ROMANA,Abitazioni civili,OTTIMO,6300,7700,19.0,23.5,1,2017,7000.0,21.25
VENEZIA,Abitazioni civili,NORMALE,5000,6200,15.0,19.0,1,2017,5600.0,17.0
PORTA VITTORIA,Abitazioni civili,NORMALE,5000,6200,15.0,19.0,1,2017,5600.0,17.0
PORTA ROMANA,Abitazioni civili,NORMALE,5000,6200,15.0,19.0,1,2017,5600.0,17.0
VENEZIA,Abitazioni di tipo economico,NORMALE,4700,4900,14.2,15.0,1,2017,4800.0,14.6
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4700,4900,14.2,15.0,1,2017,4800.0,14.6
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4700,4900,14.2,15.0,1,2017,4800.0,14.6
VENEZIA,Abitazioni di tipo economico,OTTIMO,4900,5900,15.4,18.5,1,2017,5400.0,16.95
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,4900,5900,15.4,18.5,1,2017,5400.0,16.95
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4900,5900,15.4,18.5,1,2017,5400.0,16.95
VENEZIA,Abitazioni signorili,OTTIMO,7600,9900,24.0,30.0,1,2017,8750.0,27.0
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7600,9900,24.0,30.0,1,2017,8750.0,27.0
PORTA ROMANA,Abitazioni signorili,OTTIMO,7600,9900,24.0,30.0,1,2017,8750.0,27.0
VENEZIA,Box,NORMALE,3500,5100,12.0,17.5,1,2017,4300.0,14.75
PORTA VITTORIA,Box,NORMALE,3500,5100,12.0,17.5,1,2017,4300.0,14.75
PORTA ROMANA,Box,NORMALE,3500,5100,12.0,17.5,1,2017,4300.0,14.75
VENEZIA,Magazzini,NORMALE,1000,1200,5.0,7.0,1,2017,1100.0,6.0
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5.0,7.0,1,2017,1100.0,6.0
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5.0,7.0,1,2017,1100.0,6.0
VENEZIA,Negozi,OTTIMO,5100,7100,24.9,41.0,1,2017,6100.0,32.95
PORTA VITTORIA,Negozi,OTTIMO,5100,7100,24.9,41.0,1,2017,6100.0,32.95
PORTA ROMANA,Negozi,OTTIMO,5100,7100,24.9,41.0,1,2017,6100.0,32.95
VENEZIA,Negozi,NORMALE,3600,5100,16.2,22.0,1,2017,4350.0,19.1
PORTA VITTORIA,Negozi,NORMALE,3600,5100,16.2,22.0,1,2017,4350.0,19.1
PORTA ROMANA,Negozi,NORMALE,3600,5100,16.2,22.0,1,2017,4350.0,19.1
VENEZIA,Uffici,OTTIMO,4500,5700,19.5,25.5,1,2017,5100.0,22.5
PORTA VITTORIA,Uffici,OTTIMO,4500,5700,19.5,25.5,1,2017,5100.0,22.5
PORTA ROMANA,Uffici,OTTIMO,4500,5700,19.5,25.5,1,2017,5100.0,22.5
VENEZIA,Uffici strutturati,OTTIMO,5300,6000,24.5,31.0,1,2017,5650.0,27.75
PORTA VITTORIA,Uffici strutturati,OTTIMO,5300,6000,24.5,31.0,1,2017,5650.0,27.75
PORTA ROMANA,Uffici strutturati,OTTIMO,5300,6000,24.5,31.0,1,2017,5650.0,27.75
VENEZIA,Laboratori,NORMALE,1500,2100,9.2,12.5,1,2017,1800.0,10.85
PORTA VITTORIA,Laboratori,NORMALE,1500,2100,9.2,12.5,1,2017,1800.0,10.85
PORTA ROMANA,Laboratori,NORMALE,1500,2100,9.2,12.5,1,2017,1800.0,10.85
VENEZIA,Abitazioni civili,OTTIMO,6400,7800,19.3,23.8,2,2017,7100.0,21.55
PORTA VITTORIA,Abitazioni civili,OTTIMO,6400,7800,19.3,23.8,2,2017,7100.0,21.55
PORTA ROMANA,Abitazioni civili,OTTIMO,6400,7800,19.3,23.8,2,2017,7100.0,21.55
VENEZIA,Abitazioni civili,NORMALE,4900,6300,14.8,19.3,2,2017,5600.0,17.05
PORTA VITTORIA,Abitazioni civili,NORMALE,4900,6300,14.8,19.3,2,2017,5600.0,17.05
PORTA ROMANA,Abitazioni civili,NORMALE,4900,6300,14.8,19.3,2,2017,5600.0,17.05
VENEZIA,Abitazioni di tipo economico,NORMALE,4700,4900,14.2,15.0,2,2017,4800.0,14.6
PORTA VITTORIA,Abitazioni di tipo economico,NORMALE,4700,4900,14.2,15.0,2,2017,4800.0,14.6
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,4700,4900,14.2,15.0,2,2017,4800.0,14.6
VENEZIA,Abitazioni di tipo economico,OTTIMO,5000,6000,15.4,18.5,2,2017,5500.0,16.95
PORTA VITTORIA,Abitazioni di tipo economico,OTTIMO,5000,6000,15.4,18.5,2,2017,5500.0,16.95
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,5000,6000,15.4,18.5,2,2017,5500.0,16.95
VENEZIA,Abitazioni signorili,OTTIMO,7600,10000,23.8,30.2,2,2017,8800.0,27.0
PORTA VITTORIA,Abitazioni signorili,OTTIMO,7600,10000,23.8,30.2,2,2017,8800.0,27.0
PORTA ROMANA,Abitazioni signorili,OTTIMO,7600,10000,23.8,30.2,2,2017,8800.0,27.0
VENEZIA,Box,NORMALE,3500,5200,12.0,17.6,2,2017,4350.0,14.8
PORTA VITTORIA,Box,NORMALE,3500,5200,12.0,17.6,2,2017,4350.0,14.8
PORTA ROMANA,Box,NORMALE,3500,5200,12.0,17.6,2,2017,4350.0,14.8
VENEZIA,Magazzini,NORMALE,1000,1200,5.0,7.0,2,2017,1100.0,6.0
PORTA VITTORIA,Magazzini,NORMALE,1000,1200,5.0,7.0,2,2017,1100.0,6.0
PORTA ROMANA,Magazzini,NORMALE,1000,1200,5.0,7.0,2,2017,1100.0,6.0
VENEZIA,Negozi,OTTIMO,5100,7100,24.9,41.0,2,2017,6100.0,32.95
PORTA VITTORIA,Negozi,OTTIMO,5100,7100,24.9,41.0,2,2017,6100.0,32.95
PORTA ROMANA,Negozi,OTTIMO,5100,7100,24.9,41.0,2,2017,6100.0,32.95
VENEZIA,Negozi,NORMALE,3700,5100,16.2,22.0,2,2017,4400.0,19.1
PORTA VITTORIA,Negozi,NORMALE,3700,5100,16.2,22.0,2,2017,4400.0,19.1
PORTA ROMANA,Negozi,NORMALE,3700,5100,16.2,22.0,2,2017,4400.0,19.1
VENEZIA,Uffici,OTTIMO,4600,5600,19.2,25.2,2,2017,5100.0,22.2
PORTA VITTORIA,Uffici,OTTIMO,4600,5600,19.2,25.2,2,2017,5100.0,22.2
PORTA ROMANA,Uffici,OTTIMO,4600,5600,19.2,25.2,2,2017,5100.0,22.2
VENEZIA,Uffici strutturati,OTTIMO,5400,6000,24.5,31.0,2,2017,5700.0,27.75
PORTA VITTORIA,Uffici strutturati,OTTIMO,5400,6000,24.5,31.0,2,2017,5700.0,27.75
PORTA ROMANA,Uffici strutturati,OTTIMO,5400,6000,24.5,31.0,2,2017,5700.0,27.75
VENEZIA,Laboratori,NORMALE,1500,2100,9.2,12.5,2,2017,1800.0,10.85
PORTA VITTORIA,Laboratori,NORMALE,1500,2100,9.2,12.5,2,2017,1800.0,10.85
PORTA ROMANA,Laboratori,NORMALE,1500,2100,9.2,12.5,2,2017,1800.0,10.85
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5100,6800,19.0,24.0,1,2017,5950.0,21.5
PORTA ROMANA,Abitazioni civili,OTTIMO,5100,6800,19.0,24.0,1,2017,5950.0,21.5
PORTA VIGENTINA,Abitazioni civili,NORMALE,4600,5100,15.0,17.5,1,2017,4850.0,16.25
PORTA ROMANA,Abitazioni civili,NORMALE,4600,5100,15.0,17.5,1,2017,4850.0,16.25
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3500,4400,12.2,13.5,1,2017,3950.0,12.85
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3500,4400,12.2,13.5,1,2017,3950.0,12.85
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4400,5100,13.5,19.0,1,2017,4750.0,16.25
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4400,5100,13.5,19.0,1,2017,4750.0,16.25
PORTA VIGENTINA,Box,NORMALE,2850,3700,12.8,16.8,1,2017,3275.0,14.8
PORTA ROMANA,Box,NORMALE,2850,3700,12.8,16.8,1,2017,3275.0,14.8
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4.0,5.0,1,2017,850.0,4.5
PORTA ROMANA,Magazzini,NORMALE,700,1000,4.0,5.0,1,2017,850.0,4.5
PORTA VIGENTINA,Negozi,NORMALE,2650,3600,14.0,18.0,1,2017,3125.0,16.0
PORTA ROMANA,Negozi,NORMALE,2650,3600,14.0,18.0,1,2017,3125.0,16.0
PORTA VIGENTINA,Uffici,OTTIMO,2550,3500,12.0,15.0,1,2017,3025.0,13.5
PORTA ROMANA,Uffici,OTTIMO,2550,3500,12.0,15.0,1,2017,3025.0,13.5
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3600,14.0,18.0,1,2017,3175.0,16.0
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3600,14.0,18.0,1,2017,3175.0,16.0
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,5.8,9.0,1,2017,1450.0,7.4
PORTA ROMANA,Laboratori,NORMALE,1100,1800,5.8,9.0,1,2017,1450.0,7.4
PORTA VIGENTINA,Abitazioni civili,OTTIMO,5200,6700,19.2,24.2,2,2017,5950.0,21.7
PORTA ROMANA,Abitazioni civili,OTTIMO,5200,6700,19.2,24.2,2,2017,5950.0,21.7
PORTA VIGENTINA,Abitazioni civili,NORMALE,4600,5200,15.3,17.4,2,2017,4900.0,16.35
PORTA ROMANA,Abitazioni civili,NORMALE,4600,5200,15.3,17.4,2,2017,4900.0,16.35
PORTA VIGENTINA,Abitazioni di tipo economico,NORMALE,3600,4500,12.0,13.4,2,2017,4050.0,12.7
PORTA ROMANA,Abitazioni di tipo economico,NORMALE,3600,4500,12.0,13.4,2,2017,4050.0,12.7
PORTA VIGENTINA,Abitazioni di tipo economico,OTTIMO,4500,5200,13.5,19.0,2,2017,4850.0,16.25
PORTA ROMANA,Abitazioni di tipo economico,OTTIMO,4500,5200,13.5,19.0,2,2017,4850.0,16.25
PORTA VIGENTINA,Box,NORMALE,2850,3700,12.8,16.8,2,2017,3275.0,14.8
PORTA ROMANA,Box,NORMALE,2850,3700,12.8,16.8,2,2017,3275.0,14.8
PORTA VIGENTINA,Magazzini,NORMALE,700,1000,4.0,5.0,2,2017,850.0,4.5
PORTA ROMANA,Magazzini,NORMALE,700,1000,4.0,5.0,2,2017,850.0,4.5
PORTA VIGENTINA,Negozi,NORMALE,2700,3700,13.8,18.0,2,2017,3200.0,15.9
PORTA ROMANA,Negozi,NORMALE,2700,3700,13.8,18.0,2,2017,3200.0,15.9
PORTA VIGENTINA,Uffici,OTTIMO,2550,3600,12.0,15.2,2,2017,3075.0,13.6
PORTA ROMANA,Uffici,OTTIMO,2550,3600,12.0,15.2,2,2017,3075.0,13.6
PORTA VIGENTINA,Uffici strutturati,OTTIMO,2750,3700,14.0,18.0,2,2017,3225.0,16.0
PORTA ROMANA,Uffici strutturati,OTTIMO,2750,3700,14.0,18.0,2,2017,3225.0,16.0
PORTA VIGENTINA,Laboratori,NORMALE,1100,1800,5.8,9.0,2,2017,1450.0,7.4
PORTA ROMANA,Laboratori,NORMALE,1100,1800,5.8,9.0,2,2017,1450.0,7.4
PORTA TICINESE,Abitazioni civili,OTTIMO,5100,6900,14.0,21.0,1,2017,6000.0,17.5
PORTA GENOVA,Abitazioni civili,OTTIMO,5100,6900,14.0,21.0,1,2017,6000.0,17.5
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5100,6900,14.0,21.0,1,2017,6000.0,17.5
PORTA TICINESE,Abitazioni civili,NORMALE,4100,5000,11.8,13.5,1,2017,4550.0,12.65
PORTA GENOVA,Abitazioni civili,NORMALE,4100,5000,11.8,13.5,1,2017,4550.0,12.65
VIA SAN VITTORE,Abitazioni civili,NORMALE,4100,5000,11.8,13.5,1,2017,4550.0,12.65
PORTA TICINESE,Abitazioni di tipo economico,OTTIMO,4000,4600,13.0,13.8,1,2017,4300.0,13.4
PORTA GENOVA,Abitazioni di tipo economico,OTTIMO,4000,4600,13.0,13.8,1,2017,4300.0,13.4
VIA SAN VITTORE,Abitazioni di tipo economico,OTTIMO,4000,4600,13.0,13.8,1,2017,4300.0,13.4
PORTA TICINESE,Abitazioni di tipo economico,NORMALE,3100,3900,9.8,13.0,1,2017,3500.0,11.4
PORTA GENOVA,Abitazioni di tipo economico,NORMALE,3100,3900,9.8,13.0,1,2017,3500.0,11.4
VIA SAN VITTORE,Abitazioni di tipo economico,NORMALE,3100,3900,9.8,13.0,1,2017,3500.0,11.4
PORTA TICINESE,Box,NORMALE,2100,2950,8.5,12.0,1,2017,2525.0,10.25
PORTA GENOVA,Box,NORMALE,2100,2950,8.5,12.0,1,2017,2525.0,10.25
VIA SAN VITTORE,Box,NORMALE,2100,2950,8.5,12.0,1,2017,2525.0,10.25
PORTA TICINESE,Magazzini,NORMALE,700,850,3.5,5.0,1,2017,775.0,4.25
PORTA GENOVA,Magazzini,NORMALE,700,850,3.5,5.0,1,2017,775.0,4.25
VIA SAN VITTORE,Magazzini,NORMALE,700,850,3.5,5.0,1,2017,775.0,4.25
PORTA TICINESE,Negozi,NORMALE,2700,3500,13.7,17.2,1,2017,3100.0,15.45
PORTA GENOVA,Negozi,NORMALE,2700,3500,13.7,17.2,1,2017,3100.0,15.45
VIA SAN VITTORE,Negozi,NORMALE,2700,3500,13.7,17.2,1,2017,3100.0,15.45
PORTA TICINESE,Uffici,OTTIMO,2950,3700,13.8,17.0,1,2017,3325.0,15.4
PORTA GENOVA,Uffici,OTTIMO,2950,3700,13.8,17.0,1,2017,3325.0,15.4
VIA SAN VITTORE,Uffici,OTTIMO,2950,3700,13.8,17.0,1,2017,3325.0,15.4
PORTA TICINESE,Uffici strutturati,OTTIMO,3300,4300,16.0,22.0,1,2017,3800.0,19.0
PORTA GENOVA,Uffici strutturati,OTTIMO,3300,4300,16.0,22.0,1,2017,3800.0,19.0
VIA SAN VITTORE,Uffici strutturati,OTTIMO,3300,4300,16.0,22.0,1,2017,3800.0,19.0
PORTA TICINESE,Laboratori,NORMALE,1250,1700,6.8,9.0,1,2017,1475.0,7.9
PORTA GENOVA,Laboratori,NORMALE,1250,1700,6.8,9.0,1,2017,1475.0,7.9
VIA SAN VITTORE,Laboratori,NORMALE,1250,1700,6.8,9.0,1,2017,1475.0,7.9
PORTA TICINESE,Abitazioni civili,OTTIMO,5200,7000,14.0,21.0,2,2017,6100.0,17.5
PORTA GENOVA,Abitazioni civili,OTTIMO,5200,7000,14.0,21.0,2,2017,6100.0,17.5
VIA SAN VITTORE,Abitazioni civili,OTTIMO,5200,7000,14.0,21.0,2,2017,6100.0,17.5
